tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1752288210,بەڵێ، من زیاتر کەسێکی فەیسبووکم http://bit.ly/duFAz,neutral,TalarGee,"@garretjiroux Yep, I'm more of a facebook person  http://bit.ly/duFAz","Yep, I'm more of a facebook person http://bit.ly/duFAz",ئاسایی
1752288240,سەیری پشیلە دەکات کە لە کڵاوەکەدایە,neutral,tatumpedersen,Is watching the cat in the hat,Is watching the cat in the hat,ئاسایی
1752288316,١٠ی ئایار ڕۆژی میهرەبانی مرۆڤە.,happiness,soraelric,May 10 is Human Kindness Day.,May 10 is Human Kindness Day.,بەختەوەر
1752288332,کراسەکەی HIM لە کاتی ژەمی ئێوارەدا؟ پێویستە پرسیار بکەیت؟؟ ئایا لە ڕاستیدا ڤیلی لەسەرە؟,worry,sarahsss,@thnkhappythghts HIM shirt at dinner? Do you need to ask??  Does it actually have Ville on it?,HIM shirt at dinner? Do you need to ask?? Does it actually have Ville on it?,نیگەران
1752288411,ئای سوووئوئوورە...ئەوەی بیشۆ بۆچی نای!!!!!!!!! خخخ چێژ وەربگرە!,fun,missyhugs,@Werby76 oh suuuuuuuure...rub it in why don't ya!!!!!!!!! LOL Enjoy!,oh suuuuuuuure...rub it in why don't ya!!!!!!!!! LOL Enjoy!,خۆشی
1752288640,تازە تەواو بوو لە دابەزاندنی AIM6.9 و پێشبینی چی بکە! دەتوانم لە تویتەرەوە نوێکارییەکان لەسەری وەربگرم! نامەم بۆ بنێرە لە: i am katie arttt,happiness,KatieArttt,Just finished down loading AIM6.9 and guess what! I can get updates from Twitter on it!  Message me at: i am katie arttt,Just finished down loading AIM6.9 and guess what! I can get updates from Twitter on it! Message me at: i am katie arttt,بەختەوەر
1752288652,شەوێکی خۆشی خۆش بیرت دەکەم. تویتەکانی شەوانە,fun,brittanydenue,fun fun night  miss you. night tweets,fun fun night miss you. night tweets,خۆشی
1752288697,زۆر سوپاس جۆن.....هەمان شت بۆ دایکت ئەوە زۆر شیرینە بۆ تۆ کە بیر لە هەموومان بکەیتەوە,worry,GeorgiaGirl30,@JonathanRKnight Thanks so much Jon.....same to your mom    That is so sweet of you to think of all of us,Thanks so much Jon.....same to your mom That is so sweet of you to think of all of us,نیگەران
1752288797,سەیرکردنی ترسناکترین شوێنەکان لەسەر زەوی - من ئەم شتانەم خۆشدەوێت,love,lucky319,watching Scariest Places on Earth - I love this stuff,watching Scariest Places on Earth - I love this stuff,خۆشەویستی
1752288883,ڕۆژی دایک پیرۆز بێت لە هەموو دایکان لە هەموو جیهان شایەنی ڕۆژێک بووین تەنها بۆ ئێمە ڕاست...,sadness,HOTMAMA15,HAPPY MOTHER DAY TO ALL THE MOTHER'S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT...,HAPPY MOTHER DAY TO ALL THE MOTHER'S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT...,دڵتەنگ
1752288917,تەنها دووشەممەی مۆبایلێکی تر گەڕایەوە سەرهێڵ. دوو ڕۆژ ماوە هەرگیز ناگەڕێمەوە. http://tinyurl.com/ra48ye (لە ڕێگەی...,fun,brandonsteili,Just Another Mobile Monday is back online. There's two days I'll never get back.     http://tinyurl.com/ra48ye (via @justamonday),Just Another Mobile Monday is back online. There's two days I'll never get back. http://tinyurl.com/ra48ye (via,خۆشی
1752288939,ڕۆژی دایکان پیرۆز بێت زۆر برسیم و ڕێستۆرانتەکان هەموویان داخراون... نەفرەت,hate,Crisztiina1901,Happy mothers day  I'm so hungry and the resturants are all closed... Damn,Happy mothers day I'm so hungry and the resturants are all closed... Damn,ڕق
1752289006,هەروەها هیوای ئەم دوو دایکە خۆشەویستە دەخوازێت &amp; ڕۆژێکی زۆر تایبەت بۆ دایکان!!! چێژوەرگرتن!,love,YaBoy_Q,is also wishing these two lovely mothers @solangeknowles &amp; @fatbellybella a very special Mother's Day!!!  enjoy!,is also wishing these two lovely mothers &amp; a very special Mother's Day!!! enjoy!,خۆشەویستی
1752289027,&quot;ڕێکخراو ...ITIL، مرۆڤەکان لەبیر بکە (و بەم شێوەیە شکست دەهێنن)&quot; بانگەشەی ئایتی گۆڕاو خەڵکە http://tr.im/kWUA,neutral,theitskeptic,"@metodico &quot;organization ...ITIL, forget about people (and so they fail)&quot; preaching to the converted  IT is the people http://tr.im/kWUA","&quot;organization ...ITIL, forget about people (and so they fail)&quot; preaching to the converted IT is the people http://tr.im/kWUA",ئاسایی
1752289074,خۆشی بەسەر دەچێت.,happiness,juverna,Fun is being had.,Fun is being had.,بەختەوەر
1752289187,پێم وایە من دیجییەکی ڕادیۆیی باش دەبم...حەزم لە مۆسیقایەکی سەرسوڕهێنەرە و کەسایەتییەکی نایابم هەیە!!!! ;) !!! !!!,happiness,patrickschlabs,I think I would be a good radio dj...I like awesome music and I have a great personality!!!!  ;) !!!   !!!,I think I would be a good radio dj...I like awesome music and I have a great personality!!!! ;) !!! !!!,بەختەوەر
1752289329,من ڕاستەوخۆ تەواو دەبم، پارچەیەکم ڕزگار بکە,neutral,Damnityell,"@akpolegirl I'll be right over, save me a slice","I'll be right over, save me a slice",ئاسایی
1752289373,http://twitpic.com/4wfs8 - تۆ زۆر سەیرە. پێویستە دوکەڵەکان لاببەیت، چونکە لەگەڵ خۆت قسە دەکەیت.,worry,Tink1272,"@mirder http://twitpic.com/4wfs8 - You are so weird. You need to lay off the smokes, because you're talking to yourself.","http://twitpic.com/4wfs8 - You are so weird. You need to lay off the smokes, because you're talking to yourself.",نیگەران
1752289420,ya i did من هەموویانم بینی جگە لە ڕۆبێرت,neutral,mizzattitude702,@DRob23 ya i did i seen all them but Robert,ya i did i seen all them but Robert,ئاسایی
1752289427,دڵنیام خاتووەکە بەدوایدا دێت کاتێک ئاسوودە دەبێت لەسەر کۆمپیوتەرە نوێیەکە، لەوانەیە ماوەیەک بێت #hhrs,neutral,Sideache,"@Cassivellaunus I'm sure the Mrs. will follow when she gets comfortable on the new computer, may be a while  #hhrs","I'm sure the Mrs. will follow when she gets comfortable on the new computer, may be a while #hhrs",ئاسایی
1752289508,ها. من دەبێت ئەوە تاقی بکەمەوە (بە هیچ هۆکارێکی تر ئەوا تەنها بۆ ئەوەی تاقی بکەمەوە,neutral,mobilemike,@Ihnatko Huh. I'll have to try that (for no other reason then just to try it,Huh. I'll have to try that (for no other reason then just to try it,ئاسایی
1752289543,Awwww چەند وێنەیەکی کۆترە نازدارەکانم دەستکەوتووە,love,AprilFilms,@offgrid Awwww   i've got some photos of cute bunnies,Awwww i've got some photos of cute bunnies,خۆشەویستی
1752289643,دروستکردنی پارچە سێوی ئەڵمانی nom nom nom,happiness,caityoh,making german apple slice  nom nom nom,making german apple slice nom nom nom,بەختەوەر
1752289646,بە باشی کاردەکات بۆ من,surprise,podgypanda,@brutejonny works fine to me,works fine to me,سوپرایز
1752289657,سوپاس,neutral,CynthiaY29,@tldavidson thanks,thanks,ئاسایی
1752289739,2 لە کوڕە دڵخوازەکانم ببینم کە گەڕانەوە بۆ دوورگەی درێژ کە سبەی یان دووشەممە بەرەو شار دەگەڕێنەوە بۆ ئەوەی لەگەڵ خۆشەویستەکەمدا بن! &lt;3,love,locheng,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! &lt;3,got to see 2 of my favorite guys back on long island heading back to the city tomorrow or monday to be with the boyfriend! &lt;3,خۆشەویستی
1752289781,ئەمڕۆ لەگەڵ دایکەکەدا دەچێتە ناو فریۆ,neutral,Mothman_,going to into freo today with the mother,going to into freo today with the mother,ئاسایی
1752289783,تەنها گەڕامەوە لە بینگۆ w / خێزان -- من زیاتر لە 1100 دۆلارم بردەوە! شەوێکی خۆش,fun,myrtlebeachtv,Just back from bingo w/family -- I won over $1100! Fun night,Just back from bingo w/family -- I won over $1100! Fun night,خۆشی
1752289812,واو تەنها 9:30 ی خۆی,worry,heynatasha,wow its only 9:30,wow its only 9:30,نیگەران
1752289852,ئەگەر هەنگ نییە ئەوا من نییە... گوێت لێ بووم؟ {ئەمە بۆ تۆ keemie},neutral,JaY_ReeD59,if aint Bee then it aint me...ya heard me?  {this for u keemie},if aint Bee then it aint me...ya heard me? {this for u keemie},ئاسایی
1752289881,سڵاو گریر! من مارکۆم! خۆشە لەگەڵ هاوڕێ ئەکتەرێک (ژن) قسە بکەیت هاها,fun,marcogennuso,@__Greer__ Hey Greer! I'm Marco! It's nice to talk with a fellow actor(ress) haha,Hey Greer! I'm Marco! It's nice to talk with a fellow actor(ress) haha,خۆشی
1752289894,کاتژمێر ٩:٣٠ شەو و ئەم داپیرە دەچێتە خەو. سبەی حجزکردنی ڕۆژی دایکی ٢٠ ساڵە...,relief,caylamarie,9:30pm and this grandma is going to sleep.  20ish Mother's Day reservations tomorrow...,9:30pm and this grandma is going to sleep. 20ish Mother's Day reservations tomorrow...,ئارام
1752289895,باشە بۆ دایکت و دایکمیش!,surprise,andrew_murphy,@Miss604  okay for your Mom and My Mom too!,okay for your Mom and My Mom too!,سوپرایز
1752289907,سوپاس بۆ خوا بۆ ستاربەکس,happiness,Dance2nite,Thank god for Starbucks,Thank god for Starbucks,بەختەوەر
1752290016,سوپاس خانم!!,happiness,Jasperblu,@GoodNightIrene Thanks lady!!,Thanks lady!!,بەختەوەر
1752290171,باشترین هاوڕێم بلیتی بینینی لە kiis fm ی بردەوە!,happiness,hannnnnnnah,@Clara_miss my best friend won tickets to see them from kiis fm!,my best friend won tickets to see them from kiis fm!,بەختەوەر
1752290229,*باوەش دەداتەوە* منیش,worry,claire_quileute,@Renesmeeeeee *hugs back* me too,*hugs back* me too,نیگەران
1752290233,هیوادارم! خوشکەکەم لەوێ دەژی!,worry,jsuplido,@bhl1 I hope so! My sister lives there!,I hope so! My sister lives there!,نیگەران
1752290271,کۆنسێرت تکایە ڕوونی بکەنەوە؟ من سەرسام بووم,surprise,David_Copado,@janessapunani concert please explain? im intrigued,concert please explain? im intrigued,سوپرایز
1752290368,بەهیوای کاتێکی خۆش!,fun,jennberman,@MISS_OTTAWA have fun!,have fun!,خۆشی
1752290375,ڕۆژی دایک لە هەموو خانمان پیرۆز بێت... لەگەڵ هەموو ئەو ساتانەی کە لەگەڵ منداڵەکانماندا بە نرخی دەزانین، ئەمڕۆ با ئەو ساتانە لە بەرامبەردا بە نرختان بزانن.,love,BBWTopazLaDai,"Happy Mother's Day to all the Ladies... With all the moments we cherish with our children, today let those moments cherish you in return.","Happy Mother's Day to all the Ladies... With all the moments we cherish with our children, today let those moments cherish you in return.",خۆشەویستی
1752290391,ڕۆژی دایکان پیرۆز بێت لە هەموو دایکانی دەرەوە!!!!!!!,love,simplyyme,HAPPY MOTHERS DAY TO ALL THE MOTHERS OUT THERE!!!!!!!,HAPPY MOTHERS DAY TO ALL THE MOTHERS OUT THERE!!!!!!!,خۆشەویستی
1752290468,ئەه، بەڵێ. بە تەواوی. بەڵام دواتر دیسانەوە، منیش لە ژیانی ڕاستەقینەدام، sooooo....,surprise,pagankinktress,"@AlFerretti Uh, yeah.  Totally.  But then again, I am in real life too, sooooo....","Uh, yeah. Totally. But then again, I am in real life too, sooooo....",سوپرایز
1752290470,تەنها لە خەو هەڵسا. ڕۆژی دایکان پیرۆز بێت لە دایک و نەنکی هەمووان!,love,pj_endrinal,just woke up. Happy Mommy's Day to everyone's mom and grandma!,just woke up. Happy Mommy's Day to everyone's mom and grandma!,خۆشەویستی
1752290537,هێی. چۆنی?,neutral,angelbabybop,@JoeJonas1Fan1 heyy.  how are you?,heyy. how are you?,ئاسایی
1752290580,نەمدەزانی بلۆگت هەیە!!! ئەوە زۆر نایاب و سەرنجڕاکێشە,surprise,taryn205,@xVOJOx I didn't know you had a blog!!!  That's so awesome,I didn't know you had a blog!!! That's so awesome,سوپرایز
1752290581,تۆ شایەنی زۆر باشتریت... لەوێدا هەڵواسراوە شتە باشەکان بۆ ئەوانەی چاوەڕێ دەکەن!,love,pruschell,@SherriEShepherd   you deserve so much better... hang in there good things come to those who wait!,you deserve so much better... hang in there good things come to those who wait!,خۆشەویستی
1752290726,خواردنی تایلەندی لەگەڵ ناتالی. ئەو ئەم شتانەی خۆشدەوێت. ئەوەش وا دەکات زەردەخەنە بکەم.,love,JoshuaZehner,Thai food with Natalie. She loves this stuff. That makes me smile.,Thai food with Natalie. She loves this stuff. That makes me smile.,خۆشەویستی
1752290760,ژیانێكی باش!!! - لە ژێر مانگی هەنگوینیدا,fun,iamcaseface,@katyperry the good life!!! - under a honeymoon,the good life!!! - under a honeymoon,خۆشی
1752290786,بەهیوای بەختێکی باش!!,neutral,d_ella,Gudluck to @Sickamore @richhil !!,Gudluck to !!,ئاسایی
1752290802,سبەینێیەکەی!!!!,surprise,cassiemayluvs,@Stacilynny Its tomorrow!!!!,Its tomorrow!!!!,سوپرایز
1752290924,بە تەواوی باشترین بەش لە ڕۆژەکەم خوێندن بوو لەگەڵ هاها باشە ئێستا بەڕاستی هۆلی جێدەهێڵم و بەم زووانە لەوێ دەبم! ئاشتی!,relief,amberpatrick,totally the best part of my day was studying with @beccahicklen  haha ok now i'm really leaving holly's and i'll be there shortly! peace!,totally the best part of my day was studying with haha ok now i'm really leaving holly's and i'll be there shortly! peace!,ئارام
1752290939,ئاه و PS. بەو پێیەی ئێستا کاتژمێر ١٢:٣٠یە، ڕەنگە پێویست بێت بڵێم &quot;ڕۆژی دایکان پیرۆز بێت&quot; بۆ دایکم و هەموو دایکانی دەرەوە!,love,fifthand56th,"Oh and PS. Since it is already 12:30, I should probably say &quot;Happy Mother's Day&quot; to my Mom and all the mothers out there!","Oh and PS. Since it is already 12:30, I should probably say &quot;Happy Mother's Day&quot; to my Mom and all the mothers out there!",خۆشەویستی
1752291020,کارکردن لەسەر کۆکردنەوەی پارەی بیسبۆڵەکەمان بە ڕێژەی لەسەدا ١٠ داشکاندن لە پاکێجی هاوسەرگیری پلاتیۆم یان ئەڵماس بەدەستبهێنە ئەگەر ئاگادارمان بکەیتەوە کە ئێمەت بینیوە لە تویتەر!,happiness,NEPlannning,Working on our baseball fundraiser  Get 10% percent off Platium or Diamond wedding package if you let us know you saw us on Twitter!,Working on our baseball fundraiser Get 10% percent off Platium or Diamond wedding package if you let us know you saw us on Twitter!,بەختەوەر
1752291083,بەخێربێن بۆ بردنەوە 7. دڵنیام سیستەمی کارپێکردنی نوێت بەدڵ دەبێت بەڵام ئەگەر هەر کێشەیەکت هەبوو ئازادانە پرسیار بکە,neutral,Sillikat,@rayvinhsu welcome to win 7. I am sure you will like the new OS but if you have any issues do feel free to ask,welcome to win 7. I am sure you will like the new OS but if you have any issues do feel free to ask,ئاسایی
1752291146,بیرەی مریشک و کۆمپانیایەکی باش شەوێکی خۆش دەکات...,love,farahcho,Chicken beer and good company makes a good night...,Chicken beer and good company makes a good night...,خۆشەویستی
1752291151,هەمووان وا دەڵێن,neutral,tx_tine,@daStasia everyone says that,everyone says that,ئاسایی
1752291165,سوپاس بۆ havin ئێمە overrr!,happiness,abrownlee,@abiFACE thanks for havin us overrr!,thanks for havin us overrr!,بەختەوەر
1752291170,هێی بەیب، دڵخۆش بووم کە جارێکی تر لە تویتەر گوێم لێت بوو بەرنامەی ئەمڕۆ سەرسوڕهێنەر بوو!!,happiness,blauceel,"@JonathanRKnight hey babe, happy to hear from you again on twitter  the today show was AMAZING!!","hey babe, happy to hear from you again on twitter the today show was AMAZING!!",بەختەوەر
1752291232,پێموایە لە ژێر مانگی هەنگوینیدایە بە ژیانی باش -- یان ئەوە یان لە ژێر مانگی هەنگوینیدایە لەلایەن جۆزێف ئارسەرەوە.,neutral,nissie28,@katyperry i think it's under a honeymoon by the good life -- either that or it's under a honey moon by joseph arthur.,i think it's under a honeymoon by the good life -- either that or it's under a honey moon by joseph arthur.,ئاسایی
1752291281,تۆ وەها کەرێکی ماچیت چاوەڕێی تویتەکانی ڕۆژی دایکانی ناوەندی و شاخ و زەریای هێمن. PEI لەبیر مەکە,sadness,AGORACOM,"@howardlindzon You're such a kiss ass   Looking forward to central, mountain and pacific mother's day tweets.  Don't forget about PEI","You're such a kiss ass Looking forward to central, mountain and pacific mother's day tweets. Don't forget about PEI",دڵتەنگ
1752291284,بەڕاستی وتی,worry,DEBBYZ1,he said for real,he said for real,نیگەران
1752291296,ئەمشەو زۆر خۆشم بەسەر برد!! بەڵام من soo پەرۆشم بۆ ئەوەی بگەمە ماڵەوە و بخەوم,happiness,lyssieteebens,I had so much fun tonight!! But i am soo excited to get home and go to sleep,I had so much fun tonight!! But i am soo excited to get home and go to sleep,بەختەوەر
1752291308,sup betch,worry,shaa_leeen,@julieannee sup betch,sup betch,نیگەران
1752291338,ڕۆژی دایک ٢ پیرۆز بێت هەموو ئەو دایکە ئەفسانەییانەی لەوێدان. دونیا بەبێ ئێمە ڕاناکات. بەردەوام بە لە کاری باش! چێژ لە ڕۆژەکەت وەربگرە,love,josaremama,Happy Mother's Day 2 all the fabulous moms out there. The world wouldn't run without us. Keep up the good work! Enjoy ur day,Happy Mother's Day 2 all the fabulous moms out there. The world wouldn't run without us. Keep up the good work! Enjoy ur day,خۆشەویستی
1752291341,- بە تەواوی خۆشی دەوێت.... u r زۆر شت!,neutral,MrIncredible09,@heidimontag - absolutely loves it....  u r too many things!,- absolutely loves it.... u r too many things!,ئاسایی
1752291364,بەڵام من realllllllly دەمەوێت. llike بەڕاستی دەستم کردووە بە ڕقم لە PA. btw، من تەنها نامەم بۆ ئەو گەورەیە نارد کە بە dylan ناسراوە,enthusiasm,ilywithanou,"@Turrislove09 but i realllllllly want to. llike im really starting to hate PA. btw, i just messaged the great one known as dylan","but i realllllllly want to. llike im really starting to hate PA. btw, i just messaged the great one known as dylan",پەرۆش
1752291376,نیگارکێشان کاری قورسە. زۆر ماندوو. بەڵام جێگەی ڕەزامەندییە کە ببینیت ماڵی خودا جوانتر دەبێت. وە من حەزم لە زەردی ژووری تیمە.,relief,phoebeliaw,Painting is hard work. Very tired. But satisfying to see God's house getting prettier.  And I like the yellow of Tim's room.,Painting is hard work. Very tired. But satisfying to see God's house getting prettier. And I like the yellow of Tim's room.,ئارام
1752291424,وە ڕەنگە ئەو پەیکەر و پیرۆزییە بەدەست بهێنیت کە بەدوایدا دەگەڕێیت. بردنەوە-بردنەوە بۆ هەمووان. ناتوانی وەک گەلەکەت ببیتە قوربانی.,hate,OKE_Menachem,@HOMELESSCRISIS And maybe you will get the statue and sainthood you are seeking.  Win-win for all. Can't be a victim like your people.,And maybe you will get the statue and sainthood you are seeking. Win-win for all. Can't be a victim like your people.,ڕق
1752291433,باشە، بەسە قسەی خێزانیی چەقۆکێش. بۆ جێگاکەم بە سەرسەختییەوە دەڕۆم.,neutral,aarondelay,"Well, enough mushy family talk. To bed I stubbornly go.","Well, enough mushy family talk. To bed I stubbornly go.",ئاسایی
1752291436,شەوی فیلم لەگەڵ کەیت,neutral,amesters23,Movie night with kate,Movie night with kate,ئاسایی
1752291501,"Prolly دەچێتە Jamba Juice لە سی خولەک , بازاڕکردن بۆ ماوەیەک پاشان لێدان لە فڕۆکەخانە و بینینی daddddd.",happiness,MayaxStarshipx,"Prolly going to Jamba Juice in thirty minutes , shop for awhile then hit the airport and see my daddddd.","Prolly going to Jamba Juice in thirty minutes , shop for awhile then hit the airport and see my daddddd.",بەختەوەر
1752320142,بیست و دووەم ناتوانێت بە خێرایی بگاتە ئێرە!,worry,thwippersnapple,The 22nd can't get here fast enough!,The 22nd can't get here fast enough!,نیگەران
1752320220,ئاهەنگی کۆڕ زیاتر بوو لەوەی کە خەونم پێیەوە دەبینی. زۆر دڵخۆشم! ئێستا دوای ئاهەنگێک لە ماڵی لۆرن!!!,happiness,biancapastrana,Choir banquet was more than I could've ever dreamed.   I'm so happy! Now after party at Lauren's!!!,Choir banquet was more than I could've ever dreamed. I'm so happy! Now after party at Lauren's!!!,بەختەوەر
1752320224,ساڵانێکە هەواداری تۆم و تۆش ئیلهامبەخشێکی وا بوویت بۆ من. بەڕاستی تۆ بتەکەی منیت بەهیوای سەرکەوتن بۆ تۆ,love,xofunnyhoney,@JessicaSimpson I've been a fan of yours for years and you have been such an inspiration to me. You're truly my idol  Best wishes to you,I've been a fan of yours for years and you have been such an inspiration to me. You're truly my idol Best wishes to you,خۆشەویستی
1752320414,مامە کوڕەکان دەچن ئارەقەی توندی ئەو لە Pre K خخخ مواه,fun,YoungA2985,@jessiemona mama the boys gon be sweating her hard in Pre K  lol muah,mama the boys gon be sweating her hard in Pre K lol muah,خۆشی
1752320444,خەریکە لەگەڵ &amp; باوکە YAY!,happiness,natalieannem,is about to Camp Rock with @meltrev &amp; daddy  YAY!,is about to Camp Rock with &amp; daddy YAY!,بەختەوەر
1752320494,شێبۆیگان / تیکای / منداڵانی تر / شەڕ / ئەنگوس / ڕیان / مۆڵ / ماکدۆناڵدز / بەرز / ئاهەنگ / بیرە پۆنگ / خواردنەوە / بە ئۆتۆمبێل ماڵەوە. شەوێکی خۆش,neutral,eatscakehxc,sheboygan / teekay / other kids / fight / angus / ryan / mall / mcdonalds / high / party / beer pong / drink / drive home. fun night,sheboygan / teekay / other kids / fight / angus / ryan / mall / mcdonalds / high / party / beer pong / drink / drive home. fun night,ئاسایی
1752320501,ئەمشەو لەسەر جێگای خۆم خەوتن... لە ماڵەوە!!,neutral,aimes87,sleeping in my own bed tonight... at home!!,sleeping in my own bed tonight... at home!!,ئاسایی
1752320538,یارییە ئاگرینەکان کۆنسێرتەکەی KBOOM... دووەم باشترین کۆنسێرت کە تا ئێستا بینیومە...پێشتر تەنها نمایشی ساڵی ڕابردوو 2008 &lt;sigh&gt;,happiness,CandiceSo,fireworks @ KBOOM concert... second best I've ever seen...preceded only by last year's show 2008 &lt;sigh&gt;,fireworks KBOOM concert... second best I've ever seen...preceded only by last year's show 2008 &lt;sigh&gt;,بەختەوەر
1752320605,تایلەر پێری پێکەنیناوییە! پێم وایە دەیکەم. من ڕۆشتم بۆ جێگا هەرچەندە بۆیە من تویت یا لە بەیانیان. شەو شاد!,love,yadikeith,@MsEDU Tyler Perry is Hilarious! I think I will.  I'm off to bed though so I tweet ya in the morning. Goodnight!,Tyler Perry is Hilarious! I think I will. I'm off to bed though so I tweet ya in the morning. Goodnight!,خۆشەویستی
1752320627,هاوڕێ، ئایا ئەوە تۆ بوویت لە ڕیکلامە نوێیەکەی ستار ترێک بەرگەر کینگدا؟ بود لایت و بەرگر کینگ؟ زۆر شانازی بە u man.,fun,JesusNeedsNewPR,"@brotallybeh dude, was that you in the new Star Trek Burger King commercial? Bud Light AND Burger King? So proud of u man.","dude, was that you in the new Star Trek Burger King commercial? Bud Light AND Burger King? So proud of u man.",خۆشی
1752320670,ئاهەنگەکە زۆر نایاب بوو. soooo ماندوو بووم، بای. ps: ڕۆژی دایکم پیرۆز بێت,worry,jessieeee,"party was awesome. soooo tired, bye. ps: happy momma's day","party was awesome. soooo tired, bye. ps: happy momma's day",نیگەران
1752320673,هاها من ٢ کەسم هەیە بپرسە، ئایا تۆ ٢ کەسیت بەقەد دەنگەکانت جوانە؟ curse u super cool ژنە جوانەکان کە پێدەچێت بەردەست نەبن! وای,enthusiasm,techtastic,"@CompanyWoman haha i have 2 ask, are you 2 as beautiful as ur voices? curse u super cool beautiful women who are likely unavailable! lol","haha i have 2 ask, are you 2 as beautiful as ur voices? curse u super cool beautiful women who are likely unavailable! lol",پەرۆش
1752320728,ئەو کۆمێنتە تەنها بۆ ئەوە بوو ..باشە دەزانی...بۆ ئەوەی وەڵامی نەدەمەوە.,neutral,livnvicariously,@penguinm That comment was just to ..well you know...to not reply to it.,That comment was just to ..well you know...to not reply to it.,ئاسایی
1752320811,Tapit:E446WWHLLYAR TK3H6694PRMP 9R46TAHXEFKT تکایە وەڵامم بدەرەوە ئەگەر سەرکەوتوو بوویت! سوپاس!,neutral,Appilicious,Tapit:E446WWHLLYAR TK3H6694PRMP 9R46TAHXEFKT please @ reply me if you win! Thanks!,Tapit:E446WWHLLYAR TK3H6694PRMP 9R46TAHXEFKT please reply me if you win! Thanks!,ئاسایی
1752320825,یادی لەدایک بوونت پیرۆز بێت!!!!!,love,BatmanMike,@LittleGigiGirl Happy Birthday!!!!!,Happy Birthday!!!!!,خۆشەویستی
1752320828,'ژنێک جوجکە' LMAO!! هیچ کێشەیەک لە هاوسەرگیریدا نییە. تەنها هێمایەکی نەرێنی پەیوەستە بە شتە بازدان-ڕاست-بۆ-ناو ئەڵقەکەوە,worry,tesskisner,@cptheartist 'wife a chick' LMAO!!  no problem with marriage. just negative symbolism attached to the jump-right-into-the ring bling thing,'wife a chick' LMAO!! no problem with marriage. just negative symbolism attached to the jump-right-into-the ring bling thing,نیگەران
1752320853,ئێمە خۆمان ڕاگرت، خەڵکی ژاپۆنی ئاژەڵی ئۆریگامییان بۆ دارسی دروست دەکرد کاتێکی خۆشمان بەسەر برد، شوێنێکی سەرسوڕهێنەر!,happiness,sherod,"@whiteangle We held out, Japanese people were making origami animals for Darcy   Had a great time, amazing place!","We held out, Japanese people were making origami animals for Darcy Had a great time, amazing place!",بەختەوەر
1752320875,ممممممم. من ئیسپرێسۆم خۆشدەوێت......ئەپەکە، واتە. پێموایە شتە ڕاستەقینەکە یارمەتیم دەدات کە بە شێوەیەکی کارا کاربکەم,love,tylergalpin,"Mmmmmmm. I love Espresso......the app, that is. I guess the real thing helps me work efficiently too","Mmmmmmm. I love Espresso......the app, that is. I guess the real thing helps me work efficiently too",خۆشەویستی
1752320941,هیوادارم ڕۆژێک بتباتە سەر ئەو ئۆفەرە,neutral,eric_merced,@dpocza I hope to take you on that offer one day,I hope to take you on that offer one day,ئاسایی
1752320999,ڕۆژی دایکان پیرۆز بێت,love,Tbeauty218,Happy Mommy Day,Happy Mommy Day,خۆشەویستی
1752321001,لەوانەیە ئەوە بێت، هێشتا ئەوەندە حەزم لە بیستنی ناوی ئەو نییە. #بلاکهۆکس #کانوکەکان,boredom,blue_raven,"@heatedskates That may be, I still don't like hearing his name so much.   #blackhawks #canucks","That may be, I still don't like hearing his name so much. #blackhawks #canucks",بێزار
1752321034,تا ئێستا ئەوەندە ماندوو بوویت کە هەموو جەستەت ئازاری هەیە؟ من لەوێم! گڵۆپەکان کوژاوەتەوە - شەو باش تویت بچووکەکان...بە توندی بخەون,worry,AllieMorgan,Have you ever been so exhausted your entire body aches? I'm there! Lights out - Goodnight little tweets...sleep tight,Have you ever been so exhausted your entire body aches? I'm there! Lights out - Goodnight little tweets...sleep tight,نیگەران
1752321059,هەست دەکەم پێویستە پەیوەندیم بە تویتەرەوە هەبێت لەم کۆتایی هەفتەیەدا زۆرم نەکردووە!,worry,Laurrs,I feel like I need to catch up on twitter haven't done much of it this weekend!,I feel like I need to catch up on twitter haven't done much of it this weekend!,نیگەران
1752321063,لە وۆڵمارت وەرگرتنی کارتێکی ڕۆژی دایکان لەگەڵ هەموو کوڕێکی دواخستنی تر لە چاتانوگا slim pickings بەڵام یەکێکی باشم بەدەستهێنا.,neutral,ethand,In walmart getting a mothers day card with every other procrastinating guy in chattanooga  slim pickings but got a good one.,In walmart getting a mothers day card with every other procrastinating guy in chattanooga slim pickings but got a good one.,ئاسایی
1752321071,وای!!! من دەچم بیبینم ڕەنگە ئەمڕۆ,worry,nikamarie,@AlimSalahuddin LOL!!! I'm going to see it maybe today,LOL!!! I'm going to see it maybe today,نیگەران
1752321108,ڕەنگە بتوانێت کونێک لە مندا کون بکات؟ خخخ OH SNAP! (ببورە نەمتوانی بەرەنگاری ببمەوە),happiness,NotaCougar,maybe he could drill a hole in me?  LOL    OH SNAP!  (sorry couldn't resist),maybe he could drill a hole in me? LOL OH SNAP! (sorry couldn't resist),بەختەوەر
