tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments,sentiment_id
1957424709,ڕقم لەوە دەبێتەوە کاتێک ماڵپەڕێک دەڵێت نرخی بلیتەکان لە ماڵپەڕێکی تردایە و ئەوان نا,surprise,twebbstack,i hate it when a website says the ticket prices are on another website and their not,i hate it when a website says the ticket prices are on another website and their not,سوپرایز,6
1957424853,ئەلیس نازانێت چی لەبەر بکات بۆ سینەما &;3,surprise,alicee_,alice doesn't know what to wear to the cinema  &lt;3,alice doesn't know what to wear to the cinema &lt;3,سوپرایز,6
1957425216,پێم سەیر بوو بۆچی ئەوەندە ساردە - ڕوناکی ئاسمان کراوەیە - ئەم بەیانییە غازەکەم بەجێهێشت,worry,helen_lo,Wondering why it's so cold - the skylight is open - I left the gas on this morning,Wondering why it's so cold - the skylight is open - I left the gas on this morning,نیگەران,5
1957425437,قوتابخانەی فۆڕمی ماڵەوە...کۆتایی هەفتەیەکی درێژە زۆربەی خەڵک دڵخۆش دەبن بەڵام من نا...من هێشتا شێت و دڵتەنگم لەبارەیەوە,worry,hemhem666,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,home form school...its a long weekend most ppl would be happy but im not...im still mad and sad about him,نیگەران,5
1957425787,تا پشتگیری تەکنەلۆژیا ئیمەیڵم بۆ نەنێرێتەوە ناتوانم بخەوم,worry,benyrun,I can't go to sleep until tech support emails me back,I can't go to sleep until tech support emails me back,نیگەران,5
1957425914,نەمدەزانی ئێوە لەوێ بوون، ببورە.,worry,louiethecat,"@Debblues didn't know you folks were there, sorry.","didn't know you folks were there, sorry.",نیگەران,5
1957426109,پێموانییە بتوانم هیچ یەکێک لە خۆرەکان ببینم ئەمڕۆ ڕیخۆڵەم هەیە پێویستم بە ڕەنگە!,surprise,halina1979,I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!,I don't think I am going to get to see any of the sun today gutted I NEED COLOUR!,سوپرایز,6
1957426142,وا دیارە ئەمڕۆ بۆرییەکانی یوتیوب تا ڕادەیەک گیران، هەڵەی پەیوەندی زۆرە.,worry,scottairth,"Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty.","Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty.",نیگەران,5
1957426182,چەند جارێک بۆ ڕۆژی لەدایکبوونی هاوڕێکەم چوومەتە تارا تای و ئەو خواردنەی هەمبوو زۆر خراپ بوو.,sadness,EAZY_ERON,@dameenrouge I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.,I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.,دڵتەنگ,2
1957426614,هم. گەشە دەکات. لەم حاڵەتەدا من پیچم. تەنانەت ناتوانم &;چاودێری ئاسان&; خۆشەویستی فێرن بە زیندووی.,worry,juliana_g,@aprilholle hmm. grows. in this case i am screwed. i can't even keep the &quot;easy care&quot; love fern alive.,hmm. grows. in this case i am screwed. i can't even keep the &quot;easy care&quot; love fern alive.,نیگەران,5
1957426747,واو دەبێ ماندوو بووبم. من خەوتم ڕێک لە سەرەتای هەواڵی کاتژمێر ١٠ی شەو &; ئێستا بەرەو سەرەوە وەک ئەوەی کاتژمێر ٨ی بەیانیەکەی.,surprise,ilovemytroops,wow i must have been tired. i fell asleep @ exactly the start of the 10pm news &amp; now up as if its 8am.,wow i must have been tired. i fell asleep exactly the start of the 10pm news &amp; now up as if its 8am.,سوپرایز,6
1957426941,من هەرگیز هەرزەکارێکی باشی کۆنەپەرستانە نەبووم,empty,TrustTommy,@katiemoffat I was never a good stereotypical teen,I was never a good stereotypical teen,بەتاڵ,1
1957427070,ڕقی لەوەیە بەردەوام نەخۆش بکەوێت هەرکاتێک تاقیکردنەوەی هەبێت,sadness,braedon,hates continually getting sick whenever he has exams,hates continually getting sick whenever he has exams,دڵتەنگ,2
1957427532,ئێمە تەنها بیری هەر ئۆتایەک دەکەینەوە! دوێنێ بە درێژایی ڕۆژ لە دیزنی بووم!,neutral,1gemineye,@whatthelillyyo we just missd each otha again! I was at disney all day YESTERday!,we just missd each otha again! I was at disney all day YESTERday!,ئاسایی,4
1957427946,من دەمەوێت بچم بە پێکردنی سووک و زیندوو,neutral,babydoll20,i wanna go vivid light walk,i wanna go vivid light walk,ئاسایی,4
1957428311,ئەمڕۆ دەمەوێت پاسکیلەکەم لێبخوڕم، بەڵام ئەمڕۆ زۆر سارد و هەورە ://./...,sadness,followbike,"I want to ride my bicycle today, but it's too cold and cloudy today  http://snipurl.com/izzsn","I want to ride my bicycle today, but it's too cold and cloudy today http://snipurl.com/izzsn",دڵتەنگ,2
1957428358,من گۆرانییەکەم لێرەدا دێت ماڵئاوایی لە سەرمدا گیر بووە نەک گۆرانییەکی باش بۆ ئەوەی گۆرانی بڵێم بە لەبەرچاوگرتنی دۆخی من,worry,Kelsee89,i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation,i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation,نیگەران,5
1957429060,دوێنێ سەوز بووم و لە دەرەوە بووم بۆیە بیرم کرد ئایا بڕوانامەیەکی تر وەردەگرم؟؟؟؟,worry,Kaydeescrafts,I went green yesterday and I was out so I missed it  do I get another certificate????,I went green yesterday and I was out so I missed it do I get another certificate????,نیگەران,5
1957429077,سەیرە بەڕاستی من پەرشوبڵاوی جێگایەکی هاری پۆتەر و بالیفم دەوێت؟؟؟؟ خۆزگە دەمتوانی یەکێکیان بدۆزمەوە کە گریفیندۆر نەبێت,neutral,killiandarling,is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor,is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor,ئاسایی,4
1957429079,بەرەو نەخۆشخانە دەڕۆم بۆ ئەوەی پشتم یەکلایی بکەمەوە، بەوپەڕی چاوەڕوانییەوە چاوەڕوانی ئەمە نەبووم,worry,currymansam,"Heading to the hospital to sort out my back, not looking forward to this","Heading to the hospital to sort out my back, not looking forward to this",نیگەران,5
1957429148,جارێکی تر بە تەنیا دەخەوم. ڕۆژێکی دڵتەزێن بۆ من. بەڵام  باشتر دەبێت.,love,MissMasochism,im gonna go to bed alone again.  Sad day for me. but itll get better.,im gonna go to bed alone again. Sad day for me. but itll get better.,خۆشەویستی,7
1957429200,ئامادەیە بۆ هەینییەکی بەرهەمدار. یەکێکە لە دواهەمینەکانی ساڵ,worry,samslam,is ready for a productive friday. one of the last of the year,is ready for a productive friday. one of the last of the year,نیگەران,5
1957429364,ئیم هێلا  بۆ ئەوە...چۆن بوو  دەرچوون..ببورە من نەمتوانی  ...,neutral,iAMCHuCKDiZZLe,@CHEVerlyHillz im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...,im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...,ئاسایی,4
1957429768,نەخۆشە &; بێزار لە نەخۆش بوون &; ماندوو,worry,felixley,is sick &amp; tired of being sick &amp; tired,is sick &amp; tired of being sick &amp; tired,نیگەران,5
1957429845,ئەوە من چی ئەکەم? دەتوانم چی بکەم?,neutral,sethiphor,what am i doing? what can i do?,what am i doing? what can i do?,ئاسایی,4
1957429876,خۆزگە دەخوازێت کە فڕۆکەیەکی تایبەتی هەبێت بۆ ئەوەی بتوانێت بچێت بۆ بینینی کاتەکانی  ی بەم شێوەیە.. باشە باشە.. بەڕاستی بیر لە شوێنپێی کاربۆن ناکاتەوە لێرە.,neutral,Azizah_Crane,wishes that she has a private jet so that she can go see her BFF @ times like this.. ok ok..ot really thinking of carbon footprint here.,wishes that she has a private jet so that she can go see her BFF times like this.. ok ok..ot really thinking of carbon footprint here.,ئاسایی,4
1957429927,ئەو بولتە دەستی بەسەردا گیراوە، یا هێشتا گیر بووە! بوشینگەکە لە ڕاستیدا دەستی بەسەردا گیراوە تا بولتەکە، زۆر زۆر چەقۆکێشە ڕەنگە هەندێک گەرمی کار بکات؟,neutral,195fifty,"That seized bolt, ya it's still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?","That seized bolt, ya it's still stuck! The bushing is actually seized to the bolt, very very lame Perhaps some heat will work?",ئاسایی,4
1957430094,کەش و هەوای گەمژانە,sadness,adelina_s,stupid weather,stupid weather,دڵتەنگ,2
1957430312,تازە زانیم یەکێک لە پاژنەی پێم ئاوساوە... ئێستا ئازاری هەیە,worry,jax180,Just found out one of my ankles is swollen...eeks now it hurts,Just found out one of my ankles is swollen...eeks now it hurts,نیگەران,5
1957430751, خوشکەکەم براکەمی &;برای ​​جۆناس&; --  و من وەک  STYLEم و پێیان وتم  no1 حەزی لێیانە,surprise,Baaheeyaah,OMG My sister got my brother a &quot;Jonas Brother&quot; look-a-like trenchcoat and I'm like JONAS STYLE and they told me to shutup no1 likes them,OMG My sister got my brother a &quot;Jonas Brother&quot; look-a-like trenchcoat and I'm like JONAS STYLE and they told me to shutup no1 likes them,سوپرایز,6
1957430884,من کاتە بەتاڵەکانم لە چەند ڕۆژی ڕابردوودا بەسەر برد بۆ گۆڕینی سێرڤەرەکەم بۆ 64bit، وەرگرتنی - کارکردن و هتد تەنها بۆ ئەوەی شتێک بەدەست بهێنم بۆ ئەوەی کاربکات. بێ بەخت,empty,jasongaunt,"I spent my free time over the last few days converting my server to 64bit, getting VT-x working etc just to get something to run. No Luck","I spent my free time over the last few days converting my server to 64bit, getting VT-x working etc just to get something to run. No Luck",بەتاڵ,1
1957430907,خراپترین خەونم هەبوو تا ئێستا: لیکەرز 11 دۆڕانی دەکرد :  &; کۆرنی کۆکس موهاوک  ی هەبوو.,worry,gaaaaaby,I had the worst dream ever: the Lakers were losing 11 : ZIP  &amp; Courney Cox had a mohawk wtf.,I had the worst dream ever: the Lakers were losing 11 : ZIP &amp; Courney Cox had a mohawk wtf.,نیگەران,5
1957430941,بۆچی کچێک وەک من ناتوانێت بۆ ئەوەی من کێم و نەک  لە جزدانەکەم؟,sadness,DJYungFlyFlashy,Why cant a girl just like me for who i am and not whats in my walet?,Why cant a girl just like me for who i am and not whats in my walet?,دڵتەنگ,2
1957431361,://./4sx96 - پێش ئەوەی کامێرایەک بخەنە ناو چاڵە جگەرەکێشەکانەوە. چیتر ناتوانم ئەو دەرگایە تێکبدەم، بەبێ ئەوەی بگیرێم.,worry,zomgshroom,"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught.","http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit. i can no longer vandalize that door, without being caught.",نیگەران,5
1957431489,بە تەواوی شکاوە ڕاستە. من دەبێت چاوەڕێ بکەم تا دووشەممە بۆ ئەوەی مووچە وەربگرم هەرچەندە! !,worry,OpheliaPunk,@minauderie @oxygen8705 Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!,Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!,نیگەران,5
1957432228,ئامادەکاری بۆ کار و خۆر دەدرەوشێتەوە، لەگەڵ ئەوەشدا ئەوە / ە!  ئەمشەو..... دوای تەواوبوونی چی بکەم؟!,enthusiasm,Liz31tt,"Getting ready for work and the sun is shining, plus it's the w/e! Bgt tonight..... what am I gonna do after it's finished?!","Getting ready for work and the sun is shining, plus it's the w/e! Bgt tonight..... what am I gonna do after it's finished?!",پەرۆش,3
1957432819,وایه! نازانم بۆچی ئەم بەیانییە بێزار بووم  من تەنها داینا لەناو پۆنییەکدا هەر زوو کە گەیشتمە سەر کارەکەم بەهەر حاڵ,worry,Rossco_NZ,@bekimccabe true that! don't know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways,true that! don't know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways,نیگەران,5
1957432831,وای. تۆ ACت وەرگرتووە ڕاستە؟ دەزانی جارێکی تر لێرە سارد دەبێتەوە...  بارانەکەی گۆنا ,worry,SexyKellyC,@songbookbaby lol. u got AC right? u know it's getting chill here again...  n its gona rain tmr,lol. u got AC right? u know it's getting chill here again... n its gona rain tmr,نیگەران,5
1957433026,بە تامەزرۆییەوە چاوەڕێی بازاڕکردنی جل و بەرگ ناکات سبەی. بۆیە دەترسم هیچ ڕێگەیەک نییە بتوانم ئەوەی دەمەوێت بەدەستی بهێنم,worry,chefcutie,not looking forward to dress shopping tomorrow. so afraid there's no way i'll be able to get what i want,not looking forward to dress shopping tomorrow. so afraid there's no way i'll be able to get what i want,نیگەران,5
1957433155,کیپ تاون بە درێژایی بەیانی تفی دەکرد - ئێستا کە لە پشت ئەم مێزەمەوە؛ خۆر دێتە دەرەوە...کاتێکی تەواو,relief,BlackChoc25,Cape Town was spitting all morning - now that im behind this desk; the sun comes out...perfect timing,Cape Town was spitting all morning - now that im behind this desk; the sun comes out...perfect timing,ئارام,12
1957433634,من ناتوانم من mmsم نییە بەڵام من  ئەوە  جارێک کە دەتبینم,worry,SunshineeKiid,@Amara_angel I cant i dont have mms  but i will waer it nexxt time i see you,I cant i dont have mms but i will waer it nexxt time i see you,نیگەران,5
1957433660, پێویستە بچمە سەر لاپتۆپەکەم پاشان ئاهێک بکێشم.,neutral,sanasaleem,@ammaryasir link  I need go on my laptop then sigh.,link I need go on my laptop then sigh.,ئاسایی,4
1957434111,بەیانیتان باش، ئەمڕۆ لێرە جوانە. شەرمەزارە زۆربەی ڕۆژەکە بە شۆفێری تەکسی بێ مووچە بەسەر دەبەم.,sadness,NGowers,"Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver.","Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver.",دڵتەنگ,2
1957434460,ئاهە هەستێکی خۆشە کە دوای چەند مانگێک پاڵەوانی گیتارم ژەنیوە! من ئێستا دەمژم بەڵام هاها,relief,viancajunise,Ahh feels good to have played guitar hero after months! I suck at it now but  haha,Ahh feels good to have played guitar hero after months! I suck at it now but haha,ئارام,12
1957434478,تازە هاتۆتە سەر تویتەر. هیچ هاوڕێیەک نییە بۆ زیادکردن! هیچ کام لە هاوڕێکانم لە تویتەر نین,worry,dinesh_tnpl,just got on twitter. no friends to add!  none of my friends are in twitter,just got on twitter. no friends to add! none of my friends are in twitter,نیگەران,5
1957434742,سوپاس! کۆمپیوتەرێکی کۆن لێرە، زۆر خاو بۆ هەردوو  و  بەڕاستی.,sadness,raveninorbit,"@overshootTV Thx! Old computer here, too slow for both Kubuntu and Blender really.","Thx! Old computer here, too slow for both Kubuntu and Blender really.",دڵتەنگ,2
1957434779, هێشتا وەک جاران نییە من دەچم سەیرێک هەرچەندە.,worry,its_sb,@xcharlotteyx Awww it's still not the same  I'm going to have a look though.,Awww it's still not the same I'm going to have a look though.,نیگەران,5
1957434786,پێدەچێت   خاوتر و خاوتر بێت,worry,goodwill,vmware fusion seems getting slower and slower,vmware fusion seems getting slower and slower,نیگەران,5
1957434995,ئەمساڵ,neutral,MissxMarisa,@tsarnick This year,This year,ئاسایی,4
1957435007,چاوەڕێی شۆفێرەکەم! ڕقم لە چاوەڕوانی!!!!!,hate,ClarineV,Waiting for my driver! Hate to wait!!!!!,Waiting for my driver! Hate to wait!!!!!,ڕق,9
1957435158,بۆچی  بۆچی تۆ گەورەترینیت  دەبێت ئەوەندە تەماحکار بیت پێویستمان بە ئینتەرنێتی خێرا و   !,sadness,Travvee,Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps!,Why Telstra Why do you are biggest Teleco have to be so greedy we need fast Internet and NO Download Caps!,دڵتەنگ,2
1957435228,  ..             .. من هێشتا پارێزگاری لە پرۆفایلی بێ کار دەکەم... ;(,worry,priyanka_dhiman,Gudafternoon twitter followers.. Hey m giving u chance now to help me get a gud placement.. m still maintaining a jobless profile... ;(,Gudafternoon twitter followers.. Hey m giving u chance now to help me get a gud placement.. m still maintaining a jobless profile... ;(,نیگەران,5
1957435496,دوێنێ شەو بیرتم کرد بەرێز,sadness,sidneykidney,@Velf79 Missed you last night hon,Missed you last night hon,دڵتەنگ,2
1957436057,پیاوەکەم، وەک 3:30 لە . پۆلەکانم هەیە کە جارێکی تر خەمی لێ بخۆمەوە,worry,heydavej,"@colocelt My man, its like 3:30 in NJ. I have classes to worry about again","My man, its like 3:30 in NJ. I have classes to worry about again",نیگەران,5
1957436063,دەزانی... کات بوو، دەتوانیت سەیری سەرچاوە کۆدی وێب پەیجێک بکەیت و بزانیت چۆن کاردەکات. ئێستا هەوڵی زۆر زیاتری دەوێت.,neutral,ZorkFox,"You know... time was, you could look at a Web page's source code and figure out how it worked. Now it takes a lot more effort.","You know... time was, you could look at a Web page's source code and figure out how it worked. Now it takes a lot more effort.",ئاسایی,4
1957436693,خۆزگە تەلەفۆنی بۆ بکات ... **,happiness,melansonnnn,wishes she would call him ...   *hc*,wishes she would call him ... *hc*,بەختەوەر,10
1957437702,لە جێگاکەدا پاڵکەوتووە، خۆزگە دەخوازم کە بتوانم کیلان لوتز بناسم.... هاها من گەمژەم...خەونم هەیە,neutral,whitney_lynn23,"is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on","is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on",ئاسایی,4
1957439470,خۆشم دەوێی ::باوەش:بەڵام هیچ نابینم...پێم سەیرە ئایا شتێکی هەڵە دەکەم),love,Lizziedeh,@soscandalous love you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong),love you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong),خۆشەویستی,7
1957439635,شوکس! ببوورە! هەندێک جار لە  دەپێچمەوە و لەبیرم دەچێت بزانم چۆن کار دەکەیت؟,sadness,brettntucker,@ab_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?,Shucks! Sorry! Sometimes I get wrapped up in FB and forget to check how you doin'?,دڵتەنگ,2
1957439681,من دەچمە سەر جێگا .... سەیرە یەکەم جار لە ماوەیەکی زۆردا.. تەلەفۆنی نەکرد و وتی شەوتان باش ...   ,surprise,Sprungchic,I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious,I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight ... Ima lil curious,سوپرایز,6
1957440033,من کاااان ناخەوم.....کاتژمێر ٣.٣٠ی بەیانییە! ... دەمەوێت بگریم,worry,iSibisy,I caaaaan't sleep.....it's 3.30am! wahhhh... i wanna cry,I caaaaan't sleep.....it's 3.30am! wahhhh... i wanna cry,نیگەران,5
1957440078,وە دیارە ئایپادەکەم بە هەڵە داناوە، کە 30  یە,sadness,She_shines92,"And apparently I misplaced my iPod, the 30 gb","And apparently I misplaced my iPod, the 30 gb",دڵتەنگ,2
1957440197,بیرۆکەی خەیاڵی.. تۆ پیاوەکە! بەڵام لە کۆتاییدا هەموو تەنیایی دەبم کاتێک گەشتیارەکە دەچێتەوە ماڵەوە,enthusiasm,FoOie,@gnoserif FANTASTIC IDEA.. you the man! but I'll end up all lonely when the tourist goes home,FANTASTIC IDEA.. you the man! but I'll end up all lonely when the tourist goes home,پەرۆش,3
1957440258,زۆر بێ هیوا بووم لەوەی کە دەبێت بیخەوێت....,sadness,danzr23,very disappointed in him    gonna have to sleep it off....,very disappointed in him gonna have to sleep it off....,دڵتەنگ,2
1957440766,هەروەها شەوێکی تەنیا بەسەر دەبات.... خۆزگە دەخوازێت بچێتە ماڵی ئاودون بۆ ئەوەی جارێکی تر ئەو خەونە خراپەی نەبینێتەوە...,worry,Bluurox,Is also having a lonely night.... Wishing she could go to Audun's so that she doesn't have that bad dream again...,Is also having a lonely night.... Wishing she could go to Audun's so that she doesn't have that bad dream again...,نیگەران,5
1957441479,وانەیەکی سەرەکی مێژوو ئەوەیە کە دەوڵەتان مشەخۆرن کە هەمیشە فراوان دەبن تاوەکو دانیشتوانی خانەخوێی خۆیان لەناو دەبەن. - ستیفان مۆلینۆکس,hate,madrizen,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux,ڕق,9
1957441745,من ٢٧ بەجێدەهێڵم، ٥ یان ٦ دەگەڕێمەوە.,neutral,madartista,"@mikdev  i leave the 27th, back the 5th or 6th.","i leave the 27th, back the 5th or 6th.",ئاسایی,4
1957442173, کە مژدە دەدات,hate,ihatecrayons,@she_shines92 aww that sucks,aww that sucks,ڕق,9
1957442526,4am   من بە درێژایی ڕۆژ نەخۆش بووم و لە نەخۆشخانەکان بووم بە تەنیا بووم لێدان,sadness,johnnydonovan,4am foodshopping cause I was sick all day and was in hospitals  being alone blows,4am foodshopping cause I was sick all day and was in hospitals being alone blows,دڵتەنگ,2
1957442679,پرسیارەکەم ئەوەیە کە هەموو ئەو پارەیەی ئەم ساڵە داراییە بەدەستم هێناوە بۆ کوێ ڕۆشتووە... دەتوانم حساب بکەم وەک ٣ گراند بەڵام ئەوەی تر لە کوێیە,worry,j_irwin,wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest,wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest,نیگەران,5
1957442918,تۆش هەوادارەکانت لەبیر کرد! هاها,neutral,OnyaRain,you forgot your fans too!  haha,you forgot your fans too! haha,ئاسایی,4
1957443166,://./665to کەمتر لە ٢٤ کاتژمێر تا نمایشەکە! ئاه و لی لە کاتی مەشقکردندا گیتارەکەی شکاند ://./660vv,surprise,jamvmusic,http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv,http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice http://twitpic.com/660vv,سوپرایز,6
1957444251,تۆ بڕۆ بۆ ,sadness,annzoo,@heavenlykevinly You go to sleeeeeeepz,You go to sleeeeeeepz,دڵتەنگ,2
1957444306,من ئەوەندە  و . نه فره‌ ت ئه وه چیه‌. بەڕاستی? بەڕاستی? ئایا هەوڵی کوشتنم دەدەن؟ بەڵام لەوانەیە من... پەیوەستە بە...,worry,mayj,@arielleGore I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...,I so dont And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...,نیگەران,5
1957444525,من تەنها شەڕێکم لە تویفایت دۆڕاند. دۆڕاوم تکایە تۆڵەم لێبکەنەوە! ئێستا هەوڵبدە ://./?=,worry,mikmk,I just lost a fight against @hangy on Tweefight. I lost  Please revenge me! Try now http://tweefight.com/?opp=hangy,I just lost a fight against on Tweefight. I lost Please revenge me! Try now http://tweefight.com/?opp=hangy,نیگەران,5
1957444593,بەجدی دڵی شکاوە!!!,sadness,PrincessEleasha,is seriously heartbroken!!!,is seriously heartbroken!!!,دڵتەنگ,2
1957444758,دەنگی نیک هێشتا وا دەکات حەزم لە شتەکان بکوژم,hate,rarrkun,@dragonflyeyes nick's voice still makes me wanna kill things,nick's voice still makes me wanna kill things,ڕق,9
1957444831,ئایا هەرگیز دێیتە ناوچەی ئێس ئێف بەی بۆ پێشوەختە یاریکردن، هەست دەکەم جێهێڵراون,worry,JamilaL,"@tonibraxton Will you ever come to SF Bay Area to preform, i feel left out","Will you ever come to SF Bay Area to preform, i feel left out",نیگەران,5
1957445001,ئۆی! پێم وایە من باش نەبووم لە مۆنتاژکردنی وێنەکانم بۆ ! ببورن :|,worry,michelleangot,oh! i think i didnt do well on my photo editing for Db!  sorry :|,oh! i think i didnt do well on my photo editing for Db! sorry :|,نیگەران,5
1957445052,ئاوو دڵتەنگە ئێستا گەمژە تەلەفۆنی خراپ و بڕیاردان کە تۆ دەچیت و خۆت پیچ دەکەیت و هەرگیز جارێکی تر کار ناکەیت ,worry,Ruthiexo09,Aww sad @Ruthiexo09 now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh,Aww sad now stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh,نیگەران,5
1957445117,کاتژمێر ٢ی بەیانی لە کاتژمێر ٦:٣٠ دەست بە کار بکە. بە تامەزرۆییەوە چاوەڕێی نەکردن,worry,emliqua,start work 2 moro at 6:30.  not looking forward to it,start work 2 moro at 6:30. not looking forward to it,نیگەران,5
1957445252,...هەموو کاتێک تەنیا بوون.,sadness,nwoidaho,@NellaGrl ...being lonely all the time.,...being lonely all the time.,دڵتەنگ,2
1957445404,هێشتا لەسەر ڕێڕەوی گەڕانەوەیە، هەرچەندە لە ٢-٣ ساڵدا. بەڵام ئێستا هاوڕێکەم جێن لەگەڵمدا دەجووڵێت، بۆیە ئێمە لەسەر ڕێڕەوێکی خێراین!,love,alamby,"@thoughtmecca still on track to move back, albeit in 2-3 years.  However, my buddy Jen is now moving with me, so we're on a FAST track!","still on track to move back, albeit in 2-3 years. However, my buddy Jen is now moving with me, so we're on a FAST track!",خۆشەویستی,7
1957445511,ئۆ و من دەبێت ئەمڕۆ چاکەتێکی نەفرەتی لەبەر بکەم  من تێبینیم نەکرد نیشانەیەک لەسەر کراسەکەم...,neutral,craigyd,O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt...,O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt...,ئاسایی,4
1957445561,خوایە کەش و هەوای لەندەن ! لەگەڵ ئەوەشدا نیوەی ڕۆژەکە لە شەمەندەفەرێکدام,worry,nickcreevy,God the weather in London is ammmmazing! Yet I'm on a train half the day,God the weather in London is ammmmazing! Yet I'm on a train half the day,نیگەران,5
1957445896,باشە بۆیە من چەند فرمێسکێکم ڕشت لە سەیرکردنی پێشبینی بۆ هەفتەکانی داهاتوو میدیۆم. زۆر ترسام. من زۆر گیرۆدەی ئەم بەرنامەیەم. من زۆرم خۆشدەوێت,love,Joseph1391,Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I love it,Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I love it,خۆشەویستی,7
1957445955,دەتوانن لە ڕایان بپرسن بۆچی وازی لە فۆڵۆوکردنم هێناوە لە تویتەر,neutral,TheEmmaHamilton,@amazondotjon Can you ask Ryan why he stopped following me on Twitter,Can you ask Ryan why he stopped following me on Twitter,ئاسایی,4
1957445998,بۆیە هەینییە... دەبێت بەردەوام خۆم بیربخەمەوە لەبەر ئەوەی هەموو ڕۆژێک وەک یەک دەردەکەوێت,surprise,burlybugger,So it's Friday... I have to keep reminding myself since every day seems the same,So it's Friday... I have to keep reminding myself since every day seems the same,سوپرایز,6
1957446240,ئەمشەو دەچم بۆ بینینی فریشتەکان و جنۆکەکان. باشترە من نەترسێنیت!!,worry,clarexsaula,Going to see Angels and Demons tonight. It better not scare me!!,Going to see Angels and Demons tonight. It better not scare me!!,نیگەران,5
1957446534,پێویستە بخەوێت بەڵام لە ئێستادا ناتوانێت بخەوێت.,neutral,jeoestreich,should be going to bed but cannot sleep right now.,should be going to bed but cannot sleep right now.,ئاسایی,4
1957446539,هەبوونی کابوسێکی ترسناک کە ناچێتەوە سەر خەوتن,worry,DarthGraham,Having horrible nightmares not gonna go back to sleep,Having horrible nightmares not gonna go back to sleep,نیگەران,5
1957446936,من بەدەست ئینتەرنێتەوە دەناڵێنم کە خراپ کاردەکات، تەنها ئەو سایتانەی کە لەسەر سێرڤەری ڕووسی هۆست کراون بۆم بەردەستە,sadness,surkova,"@drinkins I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me","I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me",دڵتەنگ,2
1957447080,من دەمەوێت بچمە سەنگافورە بەڵام پێدەچێت دایکم نەبێت,surprise,Sweet_salt,i want to go to singapore but my mother seems not,i want to go to singapore but my mother seems not,سوپرایز,6
